record_id,active_ingredient,clinical_indication,contraindications,source_file,source_sheet,source_row,species,dosage_raw,route_hint
137,Licopeno,"Potente antioxidante capaz de proteger as células do nosso organismo contra os efeitos nocivos do excesso de radicais livres, reduzindo assim o risco de doenças crônicas.","Não utilizar em gestantes e lactantes, consultar o médico veterinário.",Bulário.xlsx,Cópia de Página1,138,cat,"0,2-0,5mg/kg/24h - Via Oral",ORAL
139,Lisinopril,Utilizado como anti-hipertensivo e Inibidor da ECA. . Pode ser usado como monoterapia (sozinho) ou associado a outras classes de medicamentos anti-hipertensivos.,"Não utilizar em pacientes gestantes e lactantes, utilizar com cautela em pacientes que apresentam insuficiência renal, hiponatremia, insuficiência cerebrovascular, alterações hematológicas e aumento da PIC.",Bulário.xlsx,Cópia de Página1,140,dog,"0,5mg/kg/24h - Via Oral.",ORAL
139,Lisinopril,Utilizado como anti-hipertensivo e Inibidor da ECA. . Pode ser usado como monoterapia (sozinho) ou associado a outras classes de medicamentos anti-hipertensivos.,"Não utilizar em pacientes gestantes e lactantes, utilizar com cautela em pacientes que apresentam insuficiência renal, hiponatremia, insuficiência cerebrovascular, alterações hematológicas e aumento da PIC.",Bulário.xlsx,Cópia de Página1,140,cat,"0,25-0,5mg/kg/24h - Via Oral",ORAL
140,Luteína,Utilizado para o tratamento de doenças oftalmológicas. Indicada também como suplemento alimentar e antioxidante.,Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento.,Bulário.xlsx,Cópia de Página1,141,dog,"0,1-0,3 mg/kg/24h aumentando aos poucos para o máximo de 0,45 mg/kg. - Via Oral (Doenças retinianas) 0,45-0,6 mg/kg/24h por 9 semanas e, para manutenção, 0,3 mg/kg/24h - Via Oral.",ORAL
140,Luteína,Utilizado para o tratamento de doenças oftalmológicas. Indicada também como suplemento alimentar e antioxidante.,Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento.,Bulário.xlsx,Cópia de Página1,141,cat,"0,1-0,3 mg/kg/24h aumentando aos poucos para o máximo de 0,45 mg/kg. - Via Oral (Doenças retinianas) 0,45-0,6 mg/kg/24h por 9 semanas e, para manutenção, 0,3 mg/kg/24h - Via Oral.",ORAL
142,Magnésio quelato,"Mineral indicado para a síntese de proteínas, redução do estresse, metabolismo e controle do cálcio. Reduz as citocinas inflamatórias e a contração muscular.",Deve ser utilizado com cautela em animais que apresentam a função renal comprometida.,Bulário.xlsx,Cópia de Página1,143,dog,"0,8-7mg/kg/24h - Via Oral.",ORAL
142,Magnésio quelato,"Mineral indicado para a síntese de proteínas, redução do estresse, metabolismo e controle do cálcio. Reduz as citocinas inflamatórias e a contração muscular.",Deve ser utilizado com cautela em animais que apresentam a função renal comprometida.,Bulário.xlsx,Cópia de Página1,143,cat,"0,8-7mg/kg/24h - Via Oral.",ORAL
144,Manganês Quelato,"Indicada para suplementação alimentar, como repositor de minerais e osteoprotetor.",Não há relatos.,Bulário.xlsx,Cópia de Página1,145,dog,2-10mg/kg/24h - Via Oral.,ORAL
144,Manganês Quelato,"Indicada para suplementação alimentar, como repositor de minerais e osteoprotetor.",Não há relatos.,Bulário.xlsx,Cópia de Página1,145,cat,2-10mg/kg/24h - Via Oral.,ORAL
145,Melatonina,Hormônio hipofisário utilizado para o tratamento de alterações dermatológicas e compotamentais.,"Não utilizar em gestantes e lactantes, utilizar com cautela em pacientes portadores de insuficiência renal e alterações do SNC.",Bulário.xlsx,Cópia de Página1,146,dog,3-12mg/animal/8-12h - Via Oral,ORAL
145,Melatonina,Hormônio hipofisário utilizado para o tratamento de alterações dermatológicas e compotamentais.,"Não utilizar em gestantes e lactantes, utilizar com cautela em pacientes portadores de insuficiência renal e alterações do SNC.",Bulário.xlsx,Cópia de Página1,146,cat,"1,5-6mg/animal/24h - Via Oral",ORAL
146,Melissa ext seco,"Indicada para auxiliar na ausência de apetite, na gastrite, nos espasmos gastrintestinais, nas disquinesias hepatobiliares, meteorismo, nas coleocistites, nas diarréias, na ansiedade, na insônia e na hipertensão arterial.",Avaliar o risco benefício do uso em gestantes e lactantes. Não utilizar em animais flhotes.,Bulário.xlsx,Cópia de Página1,147,dog,25-50mg/kg/24h - via Oral,ORAL
146,Melissa ext seco,"Indicada para auxiliar na ausência de apetite, na gastrite, nos espasmos gastrintestinais, nas disquinesias hepatobiliares, meteorismo, nas coleocistites, nas diarréias, na ansiedade, na insônia e na hipertensão arterial.",Avaliar o risco benefício do uso em gestantes e lactantes. Não utilizar em animais flhotes.,Bulário.xlsx,Cópia de Página1,147,cat,25-50mg/kg/24h - via Oral,ORAL
147,Meloxicam,"Analgésico e anti-inflamatório não-esteroidal. Indicado para dores osteoarticulares, inflamações do trato genitourinário, lesões traumáticas e pós cirúrgico.","Não utilizar em gestantes, lactantes e portadores de úlceras do TGI, hemorragias e insuficiência cardíaca, hepática ou renal graves. Deve ser utilizado com cautela em animais desidratados, hipotensos e hipovolêmicos.",Bulário.xlsx,Cópia de Página1,148,dog,"0,2mg/kg/24h - Via Oral",ORAL
147,Meloxicam,"Analgésico e anti-inflamatório não-esteroidal. Indicado para dores osteoarticulares, inflamações do trato genitourinário, lesões traumáticas e pós cirúrgico.","Não utilizar em gestantes, lactantes e portadores de úlceras do TGI, hemorragias e insuficiência cardíaca, hepática ou renal graves. Deve ser utilizado com cautela em animais desidratados, hipotensos e hipovolêmicos.",Bulário.xlsx,Cópia de Página1,148,cat,"0,1mg/kg/24h - Via Oral",ORAL
148,Mentol,"Utilizado em associação para tratamento de dores musculares, torções, distenções e pancadas.",Não há relatos.,Bulário.xlsx,Cópia de Página1,149,dog,"0,25-1% - Uso Tópico.",
148,Mentol,"Utilizado em associação para tratamento de dores musculares, torções, distenções e pancadas.",Não há relatos.,Bulário.xlsx,Cópia de Página1,149,cat,"0,25-1% - Uso Tópico.",
149,Mesalazina,Indicada para o tratamento de doença inflamatória intestinal crônica e também para a substituição da sulfasalazina naqueles indivíduos intolerantes às sulfonamidas.,Utilizar com cautela em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,150,dog,5-10mg/kg/8h - Via Oral.,ORAL
149,Mesalazina,Indicada para o tratamento de doença inflamatória intestinal crônica e também para a substituição da sulfasalazina naqueles indivíduos intolerantes às sulfonamidas.,Utilizar com cautela em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,150,cat,5-10mg/kg/8h - Via Oral.,ORAL
150,Metimazol,"Antitireoidiano, também é indicado para o tratamento de hipertireoidismo felino.","Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento, gestantes, lactantes e portadores de trombocitopenia ou alterações hemorrágicas.",Bulário.xlsx,Cópia de Página1,151,cat,"2,5mg/animal/12-24h - Via Oral 1,25-5mg/animal/12h - Uso Tópico.",ORAL
151,Metionina,"Aminoácido sulfurado lipotrófico, adicificante urinário, também é utilizado como preventivo na formação de cálculos e redutor do odor amoniacal da urina.","Não deve ser utilizado em pacientes que apresentam insuficiência hepática ou renal, doença pancreática, acidose ou cálculos de urato ou oxalato.",Bulário.xlsx,Cópia de Página1,152,dog,200 a 1000mg/animal/8h - Via Oral,ORAL
151,Metionina,"Aminoácido sulfurado lipotrófico, adicificante urinário, também é utilizado como preventivo na formação de cálculos e redutor do odor amoniacal da urina.","Não deve ser utilizado em pacientes que apresentam insuficiência hepática ou renal, doença pancreática, acidose ou cálculos de urato ou oxalato.",Bulário.xlsx,Cópia de Página1,152,cat,200 a 1000mg/animal/24h - Via Oral,ORAL
152,Metronidazol,Nitroimidazol protozoocida e antibacteriano anaeróbicos.,"Não deve ser utilizado em pacientes gestantes e lactantes, animais muito debilitados. Ajustar a dose em pacientes que apresentam insuficiência hepática.",Bulário.xlsx,Cópia de Página1,153,dog,(giardíase) 25mg/kg/12h - Via Oral (anaeróbicos) 15mg/kg/12h - Via Oral,ORAL
152,Metronidazol,Nitroimidazol protozoocida e antibacteriano anaeróbicos.,"Não deve ser utilizado em pacientes gestantes e lactantes, animais muito debilitados. Ajustar a dose em pacientes que apresentam insuficiência hepática.",Bulário.xlsx,Cópia de Página1,153,cat,(giardíase) 25mg/kg/12h - Via Oral (anaeróbicos) 15mg/kg/12h - Via Oral,ORAL
153,Miconazol,"Antifíngico utilizado para o tratamento da dermatofitose, malasseziose, candidíase mucocutânea, genital ou auricular.",Não utilizar em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,154,dog,2%/animal/12-24h - Uso Tópico.,
153,Miconazol,"Antifíngico utilizado para o tratamento da dermatofitose, malasseziose, candidíase mucocutânea, genital ou auricular.",Não utilizar em gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,154,cat,2%/animal/12-24h - Uso Tópico.,
154,Milbemicina Oxima,Antibiótico inibidor do GABA e antiparasitário.,Utilizar com cautela em pacientes portadores de infestação severa D. immitis.,Bulário.xlsx,Cópia de Página1,155,dog,"(prevenção da dirofilariose) 0,5-1mg/kg/24h - Via Oral (demodicose) 0,5-2mg/kg/24h - Via Oral",ORAL
154,Milbemicina Oxima,Antibiótico inibidor do GABA e antiparasitário.,Utilizar com cautela em pacientes portadores de infestação severa D. immitis.,Bulário.xlsx,Cópia de Página1,155,cat,(prevenção da dirofilariose) 2mg/kg/24h - Via Oral,ORAL
155,Mirtazapina,"Antidepressivo tetracíclico, utilizado também para estimulante do apetite e antiemético. MEDICAMENTO CONTROLADO.","Não deve ser utilizado em gestantes. Utilizar com cautela em portadores de doenças renais ou hepáticas, doenças cardíacas, cerebrovasculares, portadores de diabetes, discrasias sanguíneas, retenção urinária, hipertrofia prostática, obstrução intestinal ou íleo paralítico.",Bulário.xlsx,Cópia de Página1,156,dog,"1,1-1,3mg/kg/24h - Via Oral",ORAL
155,Mirtazapina,"Antidepressivo tetracíclico, utilizado também para estimulante do apetite e antiemético. MEDICAMENTO CONTROLADO.","Não deve ser utilizado em gestantes. Utilizar com cautela em portadores de doenças renais ou hepáticas, doenças cardíacas, cerebrovasculares, portadores de diabetes, discrasias sanguíneas, retenção urinária, hipertrofia prostática, obstrução intestinal ou íleo paralítico.",Bulário.xlsx,Cópia de Página1,156,cat,"1,88mg/kg/2dias - Via Oral (no pavilhão auricular) 7,5mg/animal/transdérmico",ORAL
156,Mometasona,"Corticóide utilizado no alívio da inflamação e coceira, em doenças cutâneas responsivas a corticóides tópicos.",Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento ou a outros corticóides.,Bulário.xlsx,Cópia de Página1,157,dog,"0,03-2% - Uso Tópico",
156,Mometasona,"Corticóide utilizado no alívio da inflamação e coceira, em doenças cutâneas responsivas a corticóides tópicos.",Não utilizar em pacientes que apresentam hipersensibilidade ao medicamento ou a outros corticóides.,Bulário.xlsx,Cópia de Página1,157,cat,"0,03-0,2% - Uso Tópico",
157,Mos (Mananas frações ativas),"Prebiótico, utilizado para estimular o sistema imune e aumentar a concentração de imunoglobulina sérica.",Não há relatos.,Bulário.xlsx,Cópia de Página1,158,dog,20-40mg/kg/24h - Via Oral.,ORAL
157,Mos (Mananas frações ativas),"Prebiótico, utilizado para estimular o sistema imune e aumentar a concentração de imunoglobulina sérica.",Não há relatos.,Bulário.xlsx,Cópia de Página1,158,cat,20-40mg/kg/24h - Via Oral.,ORAL
158,MSM,"Derivado do DMSO tem ação anti-inflamatória e adjuvante no tratamento de osteoartrite. É uma fonte de enxofre que auxilia na produção de colágeno, proteoglicanos e crescimento da cartilagem. Quando utilizado com o Sulfato de Glucosamina, tem efeito sinérgico.",Não há relatos.,Bulário.xlsx,Cópia de Página1,159,dog,6-12mg/kg/24h - Via Oral,ORAL
158,MSM,"Derivado do DMSO tem ação anti-inflamatória e adjuvante no tratamento de osteoartrite. É uma fonte de enxofre que auxilia na produção de colágeno, proteoglicanos e crescimento da cartilagem. Quando utilizado com o Sulfato de Glucosamina, tem efeito sinérgico.",Não há relatos.,Bulário.xlsx,Cópia de Página1,159,cat,6-12mg/kg/24h - Via Oral,ORAL
159,Mulungu,"Fitoterápico utilizado como ansiolítico sedativo, antitussígeno e expectorante.",Usar com cautela em animais que fazem uso de ansiolíticos e antidepressivos.,Bulário.xlsx,Cópia de Página1,160,dog,5-10mg/kg/8-12h - Via Oral.,ORAL
159,Mulungu,"Fitoterápico utilizado como ansiolítico sedativo, antitussígeno e expectorante.",Usar com cautela em animais que fazem uso de ansiolíticos e antidepressivos.,Bulário.xlsx,Cópia de Página1,160,cat,5-10mg/kg/8-12h - Via Oral.,ORAL
160,Mupirocina,Antibiótico utilizado no tratamento de patologias dermatológicas.,Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativos. Usar com cautela em portadores de insuficiência renal grave.,Bulário.xlsx,Cópia de Página1,161,dog,"0,2 - 2%/animal/ 8h - Uso Tópico",
160,Mupirocina,Antibiótico utilizado no tratamento de patologias dermatológicas.,Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativos. Usar com cautela em portadores de insuficiência renal grave.,Bulário.xlsx,Cópia de Página1,161,cat,"0,2 - 2%/animal/ 8h - Uso Tópico",
161,N-acetil-D- Glucosamina,"Indicado para proteger e reforçar o revestimento interno da bexiga. Previnindo a formação de cristais na urina e de bactérias aderirem ao revestimento interno da bexiga, reduzindo a incidência de infecções.",Não utilizar em pacientes gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,162,dog,20 mg/kg/24h - Via Oral.,ORAL
161,N-acetil-D- Glucosamina,"Indicado para proteger e reforçar o revestimento interno da bexiga. Previnindo a formação de cristais na urina e de bactérias aderirem ao revestimento interno da bexiga, reduzindo a incidência de infecções.",Não utilizar em pacientes gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,162,cat,20 mg/kg/24h - Via Oral.,ORAL
162,N-Aceti L-Cisteina,"Mucolítico, inibidor da colagenase e antídoto do paracetamol.",Utilizar com cautela e com orientação médica em pacientes gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,163,dog,(mucolítico) 10mg/kg/12h - Via oral. (intoxicação por paracetamol) 140 mg/kg seguidos de 4 doses adicionais de 70 mg/kg/6h de 5-15 dias - Via Oral.,ORAL
162,N-Aceti L-Cisteina,"Mucolítico, inibidor da colagenase e antídoto do paracetamol.",Utilizar com cautela e com orientação médica em pacientes gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,163,cat,(mucolítico) 10mg/kg/12h - Via oral. (intoxicação por paracetamol) 140 mg/kg seguidos de 4 doses adicionais de 70 mg/kg/6h de 5-15 dias - Via Oral.,ORAL
163,Nitempiram,Este medicamento é indicado para o controle rápido e seguro de infestações de pulgas e miíases cutâneas em cães e felinos.,Não utilizar em cães e gatos com menos de 4 semanas de idade. Não utilizar em cães e gatos com menos de 1 kg de peso.,Bulário.xlsx,Cópia de Página1,164,dog,"1 mg/kg, a cada 24 horas, V.O. A frequência do tratamento depende do grau de infestação. Em caso de infestação grave por pulgas, pode ser necessário tratar os animais todos os dias ou de dois em dois dias até a infestação estar controlada.",
163,Nitempiram,Este medicamento é indicado para o controle rápido e seguro de infestações de pulgas e miíases cutâneas em cães e felinos.,Não utilizar em cães e gatos com menos de 4 semanas de idade. Não utilizar em cães e gatos com menos de 1 kg de peso.,Bulário.xlsx,Cópia de Página1,164,cat,"1 mg/kg, a cada 24 horas, V.O. A frequência do tratamento depende do grau de infestação. Em caso de infestação grave por pulgas, pode ser necessário tratar os animais todos os dias ou de dois em dois dias até a infestação estar controlada.",
164,Oclacitinib,Utilizado para controle de prurido associado com dermatite alérgica e controle de dermatite atópica.,"Não usar em cães com menos de 12 meses de idade, com infecções graves, cães reprodutores, cadelas prenhas ou em estado de lactação. Adicionalmente, o oclacitinibe pode aumentar a susceptibilidade de infecção, incluindo dermodicoses e condições neoplásicas exacerbadas. Embora não haja constatações, o oclacitinibe tem sido usado de forma segura conjuntamente com vacinas.",Bulário.xlsx,Cópia de Página1,165,dog,"0,4 – 0,6mg/kg, VO, 2 vezes ao dia, por 14 dias e após, 1 vez ao dia para manutenção da terapia.",VO
165,Óleo de amêndoas doce,"Tem ação nutritiva, hidratante e emoliente.",Não há relatos.,Bulário.xlsx,Cópia de Página1,166,dog,"0,5-5% - Uso Tópico",
165,Óleo de amêndoas doce,"Tem ação nutritiva, hidratante e emoliente.",Não há relatos.,Bulário.xlsx,Cópia de Página1,166,cat,"0,5-5% - Uso Tópico",
166,Óleo de macadâmia,"Tem ação nutritiva, hidratante e emoliente.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,167,dog,"0,5-5% - Uso Tópico",
166,Óleo de macadâmia,"Tem ação nutritiva, hidratante e emoliente.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,167,cat,"0,5-5% - Uso Tópico",
167,Óleo de melaleuca,"Tem ação antifúngica, anti-séptica e cicatrizante.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,168,dog,1-5% - Uso Tópico,
167,Óleo de melaleuca,"Tem ação antifúngica, anti-séptica e cicatrizante.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,168,cat,1-5% - Uso Tópico,
168,Óleo de neem,"Atua como anti-pulgas, inseticida natural.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,169,dog,3% - Uso Tópico,
168,Óleo de neem,"Atua como anti-pulgas, inseticida natural.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,169,cat,3% - Uso Tópico,
170,Óleo semente de uva,"Tem ação hidratante, anti-inflamatória, cicatrizante e levemente adistringente.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,171,dog,1-5% - Uso Tópico.,
170,Óleo semente de uva,"Tem ação hidratante, anti-inflamatória, cicatrizante e levemente adistringente.",Não há relatos. Não administar óleos essenciais por via oral.,Bulário.xlsx,Cópia de Página1,171,cat,1-5% - Uso Tópico.,
171,Ômega 3,"Fonte de ácido graxo, utilizado para manter a integridade da barreira cutânea e hidratação da pele. Em cães é indicado para prurido, atopia, alergia alimentar, para o controle de inflamações ou doenças autoimunes.","Contra-indicado para animais com problemas de coagulação, portadores de hemofilia, próteses cardíacas, gestantes e lactantes e pacientes de tratamento oncológico.",Bulário.xlsx,Cópia de Página1,172,dog,50mg/kg/24h - Via Oral,ORAL
171,Ômega 3,"Fonte de ácido graxo, utilizado para manter a integridade da barreira cutânea e hidratação da pele. Em cães é indicado para prurido, atopia, alergia alimentar, para o controle de inflamações ou doenças autoimunes.","Contra-indicado para animais com problemas de coagulação, portadores de hemofilia, próteses cardíacas, gestantes e lactantes e pacientes de tratamento oncológico.",Bulário.xlsx,Cópia de Página1,172,cat,50mg/kg/24h - Via Oral,ORAL
172,Ômega 6,"Antioxidante, anti-inflamatório e em atopias. Indicado também para manter a integridade da barreira cultânea e hidratação da pele. Ajuda no crescimento celular, sendo importante para o cérebro e músculos.","Contra-indicado para animais com problemas de coagulação, portadores de hemofilia, próteses cardíacas, gestantes e lactantes e pacientes de tratamento oncológico.",Bulário.xlsx,Cópia de Página1,173,dog,25mg/kg/24h - Via Oral,ORAL
172,Ômega 6,"Antioxidante, anti-inflamatório e em atopias. Indicado também para manter a integridade da barreira cultânea e hidratação da pele. Ajuda no crescimento celular, sendo importante para o cérebro e músculos.","Contra-indicado para animais com problemas de coagulação, portadores de hemofilia, próteses cardíacas, gestantes e lactantes e pacientes de tratamento oncológico.",Bulário.xlsx,Cópia de Página1,173,cat,25mg/kg/24h - Via Oral,ORAL
173,Omeprazol pellets,"Atua inibindo a H+K+-ATPase, enzima disponível especificamente na célula parietal do estômago e responsável por uma das etapas finais no mecanismo de produção do ácido a nível gástrico. Indicado para o tratamento de úlcera péptica gástrica, ou duodenal, esofagite de refluxo e Síndrome de Zollinger-Ellison.",Não utilizar em gestantes e lactantes. Ajustar a dose em animais portadores de hepatopatias e nefropatias.,Bulário.xlsx,Cópia de Página1,174,dog,"0,5-1mg/kg/24h - Via Oral",ORAL
173,Omeprazol pellets,"Atua inibindo a H+K+-ATPase, enzima disponível especificamente na célula parietal do estômago e responsável por uma das etapas finais no mecanismo de produção do ácido a nível gástrico. Indicado para o tratamento de úlcera péptica gástrica, ou duodenal, esofagite de refluxo e Síndrome de Zollinger-Ellison.",Não utilizar em gestantes e lactantes. Ajustar a dose em animais portadores de hepatopatias e nefropatias.,Bulário.xlsx,Cópia de Página1,174,cat,"0,5-1mg/kg/24h - Via Oral",ORAL
174,Omeprazol pó,Inibidor da bomba de prótons utilizado para reduzir as secreções gastroduodenais.,Não utilizar em gestantes e lactantes. Ajustar a dose em animais portadores de hepatopatias e nefropatias.,Bulário.xlsx,Cópia de Página1,175,dog,1mg/kg24h - Via Oral,ORAL
174,Omeprazol pó,Inibidor da bomba de prótons utilizado para reduzir as secreções gastroduodenais.,Não utilizar em gestantes e lactantes. Ajustar a dose em animais portadores de hepatopatias e nefropatias.,Bulário.xlsx,Cópia de Página1,175,cat,1mg/kg24h - Via Oral,ORAL
175,Ondansetrona,"Antagonista dos recptores de serotonina, antiemético utilizado para quadros de vômitos profusos.","Utilizar com cautela em pacientes lactantes, portadores de insuficiência hepática e animais da raça Collie, Pastor de Shetland, Pastor Australiano e seus mestiços.",Bulário.xlsx,Cópia de Página1,176,dog,"0,1-0,2mg/kg/6-12h - Via Oral",ORAL
175,Ondansetrona,"Antagonista dos recptores de serotonina, antiemético utilizado para quadros de vômitos profusos.","Utilizar com cautela em pacientes lactantes, portadores de insuficiência hepática e animais da raça Collie, Pastor de Shetland, Pastor Australiano e seus mestiços.",Bulário.xlsx,Cópia de Página1,176,cat,1mg/kg/24h - Via Oral,ORAL
176,Pancreatina,"Associação de enzimas pancreáticas (lipase, amilase e protease) para terapia de reposição da insuficiência pancreática exógena.",Avaliar o risco benefício em pacientes gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,177,dog,"0,5-6g/animal/refeição - Via Oral Recomenda-se administrar 15-20 minutos antes da alimentação e dar doses empíricas.",ORAL
176,Pancreatina,"Associação de enzimas pancreáticas (lipase, amilase e protease) para terapia de reposição da insuficiência pancreática exógena.",Avaliar o risco benefício em pacientes gestantes e lactantes.,Bulário.xlsx,Cópia de Página1,177,cat,"0,5-6g/animal/refeição - Via Oral Recomenda-se administrar 15-20 minutos antes da alimentação e dar doses empíricas.",ORAL
177,Papaína,Enzima alimentar queacelera o processo de digestão para animais com metabolismo lento ou deficiências gastrointestinais (uso oral) e anti-inflamatório com efeito cicatrizante de feridas (uso tópico),Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo.,Bulário.xlsx,Cópia de Página1,178,dog,100-300mg/animal/24h- Via oral 1-2%- Uso tópico,ORAL
177,Papaína,Enzima alimentar queacelera o processo de digestão para animais com metabolismo lento ou deficiências gastrointestinais (uso oral) e anti-inflamatório com efeito cicatrizante de feridas (uso tópico),Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo.,Bulário.xlsx,Cópia de Página1,178,cat,1-2%- Uso tópico,
178,Passiflora ext seco,"Tem ação ansiolítica, sedativa, atua contra a tensão nervosa e insônia, pode ser utilizado também como diurético, anti-hipertensivo, antiarrítmico, antiespasmódico, antimicrobiano.","Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo, em gestantes e lactantes.",Bulário.xlsx,Cópia de Página1,179,dog,5-10mg/kg/24h - Via Oral.,ORAL
178,Passiflora ext seco,"Tem ação ansiolítica, sedativa, atua contra a tensão nervosa e insônia, pode ser utilizado também como diurético, anti-hipertensivo, antiarrítmico, antiespasmódico, antimicrobiano.","Não utilizar em pacientes que apresentam hipersensibilidade ao princípio ativo, em gestantes e lactantes.",Bulário.xlsx,Cópia de Página1,179,cat,5-10mg/kg/24h - Via Oral.,ORAL
179,PEA (Palmitoetanolamida),"Anti-inflamatório e analgésico que atua nos receptores canabinóides, eficaz no tratamento de dores de origem neuropática.",Não há relatos.,Bulário.xlsx,Cópia de Página1,180,dog,10-30mg/kg/24h,
179,PEA (Palmitoetanolamida),"Anti-inflamatório e analgésico que atua nos receptores canabinóides, eficaz no tratamento de dores de origem neuropática.",Não há relatos.,Bulário.xlsx,Cópia de Página1,180,cat,100-200mg/animal-24h,
180,Picolinato de Cromo,Nutracêutico utilizado para o tratamento adjuvante do diabetes e obesidade. Influencia positivamente no metabolismo da glicose e na diminuição do colesterol e triglicerídeos altos.,Utilizar com cautela em pacientes que apresentam insuficiência renal e animais que recebem medicamentos modificadores do comportamento.,Bulário.xlsx,Cópia de Página1,181,dog,10mcg/kg/24h- Via oral,ORAL
180,Picolinato de Cromo,Nutracêutico utilizado para o tratamento adjuvante do diabetes e obesidade. Influencia positivamente no metabolismo da glicose e na diminuição do colesterol e triglicerídeos altos.,Utilizar com cautela em pacientes que apresentam insuficiência renal e animais que recebem medicamentos modificadores do comportamento.,Bulário.xlsx,Cópia de Página1,181,cat,10mcg/kg/24h- Via oral,ORAL
181,Pimobendan,"Inodilatador utilizada para o para início do tratamento de insuficiência cardíaca congestiva, insuficiência valvar ou cardiomiopatia.",Utilizar com cautela em pacientes que apresentam hipersensibilidade ao princípio ativo. Utilizar com cautela em pacientes portadores de arritmias.,Bulário.xlsx,Cópia de Página1,182,dog,"0,25-0,3mg/kg/12h - Via Oral",ORAL
181,Pimobendan,"Inodilatador utilizada para o para início do tratamento de insuficiência cardíaca congestiva, insuficiência valvar ou cardiomiopatia.",Utilizar com cautela em pacientes que apresentam hipersensibilidade ao princípio ativo. Utilizar com cautela em pacientes portadores de arritmias.,Bulário.xlsx,Cópia de Página1,182,cat,"1,25mg/animal/12h - Via Oral",ORAL
182,Piperina,"Estimulante da glicoproteína P, que irá realizar a detoxicação celular.",Não há evidências. Não utilizar em felinos.,Bulário.xlsx,Cópia de Página1,183,dog,10-25mcg/kg/24h - Via Oral,ORAL
183,Pirantel,Utilizado contra os ascarídeos.,Utilizar com cautela em animais debilitados.,Bulário.xlsx,Cópia de Página1,184,dog,5-10mg/kg/24h - Via Oral. Repetir após 2 semanas,ORAL
183,Pirantel,Utilizado contra os ascarídeos.,Utilizar com cautela em animais debilitados.,Bulário.xlsx,Cópia de Página1,184,cat,5-10mg/kg/24h - Via Oral. Repetir após 2 semanas,ORAL
184,Piroxicam,"Atua como anti-inflamatório não esteroidal, analgésico e como terapia adjuvante de algumas neoplasias.","Não utilizar em gestantes e lactantes. Utilizar com cautela em portadores de ulcerações gastrointestinais, coagulopatias e cardiopatias graves. Utilizar com extrema cautela em felinos.",Bulário.xlsx,Cópia de Página1,185,dog,"0,3mg/kg/24-72h - Via Oral",ORAL
184,Piroxicam,"Atua como anti-inflamatório não esteroidal, analgésico e como terapia adjuvante de algumas neoplasias.","Não utilizar em gestantes e lactantes. Utilizar com cautela em portadores de ulcerações gastrointestinais, coagulopatias e cardiopatias graves. Utilizar com extrema cautela em felinos.",Bulário.xlsx,Cópia de Página1,185,cat,"0,3mg/kg/24-48h - Via Oral Não utilizar por mais de 7 dias.",ORAL
185,Pirroloquinolina quinona Vitamina PQQ,"Antioxidante utilizado para aumentar a produção de mitocôndrias. Utilizado tembém como imunomodulador e cardioprotetor, tem efeito neuroprotetor.",Não há relatos.,Bulário.xlsx,Cópia de Página1,186,dog,80-110mcg/kg/24h - Via Oral,ORAL
185,Pirroloquinolina quinona Vitamina PQQ,"Antioxidante utilizado para aumentar a produção de mitocôndrias. Utilizado tembém como imunomodulador e cardioprotetor, tem efeito neuroprotetor.",Não há relatos.,Bulário.xlsx,Cópia de Página1,186,cat,80-110mcg/kg/24h - Via Oral,ORAL
